Time_Index,Freq_245,Freq_410,Freq_610,Freq_1415,Freq_2695,Freq_4995,Freq_8800,Freq_15400
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
82559.0,-6.0,0.0,0.0,1.0,0.0,-1.0,2.0,-4.0
